transaction_id,customer_id,customer_name,merchant_id,transaction_ts,amount,city,country,payment_method,status
T30002510,C234177,Anna Kaczmarek,M47621,2024-02-27 04:40:00,7249.2,Poznań,FR,blik,APPROVED
T30002511,C423165,Jan Wojcik,M28683,2023-04-09 13:15:00,4656.39,Kraków,FR,blik,approved
T30002512,C250933,Tomasz Kaczmarek,M38221,2025-03-25 09:18:00,1347.28,Warszawa,IT,cash,declined
T30002513,C150682,Maria Kowalski,M41739,2024-10-31 04:39:00,2536.15,Poznań,FR,blik,approved
T30002514,C397844,Tomasz Wisniewski,M48692,2023-09-29 02:54:00,7551.03,Gdańsk,ES,CARD,pending
T30002515,C115833,Ewa Kaczmarek,M11027,2024-11-03 16:39:00,8645.97,Gdańsk,ES,cash,declined
T30002516,C429557,Piotr Kowalski,M41349,2023-07-26 01:28:00,3783.91,Poznań,ES,transfer,approved
T30002517,C408981,Tomasz Wisniewski,M18328,2023-08-25 02:11:00,7967.46,Warszawa,IT,CARD,pending
T30002518,C454814,Anna Nowak,M24063,2025-04-02 12:16:00,7145.44,Wrocław,ES,card,approved
T30002519,C411430,Jan Kowalski,M46799,2024-09-02 11:18:00,1559.33,Gdańsk,FR,transfer,APPROVED
T30002520,C462732,Anna Nowak,M27860,2025-08-17 04:38:00,5236.47,Poznań,ES,card,approved
T30002521,C39859,Adam Wojcik,M15825,2025-07-27 16:15:00,6563.68,Warszawa,IT,blik,declined
T30002522,C107874,Ewa Mazur,M3685,2024-04-10 13:49:00,5671.07,Wrocław,DE,CARD,declined
T30002523,C340978,Ewa Wisniewski,M1024,2025-06-12 12:29:00,6867.81,Wrocław,IT,cash,pending
T30002524,C493960,Anna Kowalski,M18350,2023-05-31 05:52:00,7835.94,Kraków,IT,blik,pending
T30002525,C238217,Tomasz Mazur,M21427,2023-02-07 19:51:00,8827.4,Kraków,ES,card,approved
T30002526,C217505,Anna Kaczmarek,M21845,2023-01-27 00:30:00,2053.34,Kraków,ES,CARD,APPROVED
T30002527,C260589,Anna Kowalski,M3291,2024-10-18 16:47:00,2181.79,Warszawa,DE,transfer,pending
T30002528,C303960,Adam Wojcik,M28901,2024-03-28 05:37:00,7790.74,Wrocław,ES,cash,declined
T30002529,C418817,Jan Wojcik,M17706,2024-11-04 22:20:00,4245.6,Gdańsk,DE,cash,pending
T30002530,C144692,Kasia Wisniewski,M28209,2023-02-09 05:22:00,4893.2,Wrocław,DE,blik,approved
T30002531,C368717,Jan Wisniewski,M21263,2024-09-16 18:13:00,6928.97,Wrocław,DE,card,APPROVED
T30002532,C445516,Adam Mazur,M29419,2023-06-04 05:11:00,554.29,Poznań,FR,CARD,APPROVED
T30002533,C380334,Maria Nowak,M17132,2024-11-10 15:46:00,2206.44,Gdańsk,FR,card,pending
T30002534,C290147,Anna Kaczmarek,M9831,2025-10-11 08:09:00,6127.64,Warszawa,DE,cash,declined
T30002535,C337846,Kasia Kaczmarek,M40238,2023-06-03 00:58:00,6265.14,Kraków,PL,card,declined
T30002536,C397718,Kasia Wojcik,M35775,2024-09-22 11:39:00,2579.75,Wrocław,PL,cash,approved
T30002537,C492778,Tomasz Kowalski,M36453,2025-06-12 10:03:00,8683.31,Kraków,FR,transfer,declined
T30002538,C156946,Piotr Mazur,M36844,2024-03-22 20:17:00,5255.64,Kraków,ES,transfer,APPROVED
T30002539,C187862,Adam Wisniewski,M19950,2025-02-17 03:45:00,4234.36,Warszawa,DE,blik,pending
T30002540,C71980,Anna Kowalski,M34872,2023-09-30 00:32:00,4756.43,Warszawa,IT,cash,pending
T30002541,C157752,Anna Wojcik,M10818,2025-10-26 02:30:00,9592.63,Wrocław,FR,CARD,declined
T30002542,C233479,Piotr Mazur,M42099,2024-01-02 15:40:00,9264.44,Warszawa,ES,transfer,APPROVED
T30002543,C499153,Maria Nowak,M16,2023-05-04 07:46:00,8201.48,Kraków,IT,blik,declined
T30002544,C364450,Jan Wisniewski,M42999,2024-09-07 16:46:00,64.45,Warszawa,ES,card,APPROVED
T30002545,C107740,Adam Kaczmarek,M14522,2025-10-31 03:01:00,507.84,Warszawa,IT,blik,approved
T30002546,C73243,Anna Mazur,M37523,2023-05-31 19:22:00,1149.15,Poznań,FR,cash,pending
T30002547,C219401,Tomasz Mazur,M23765,2025-06-11 04:37:00,8694.92,Gdańsk,PL,blik,declined
T30002548,C367971,Ewa Wojcik,M13683,2024-04-25 18:24:00,8111.8,Wrocław,IT,transfer,pending
T30002549,C170699,Anna Wisniewski,M39863,2024-09-12 09:48:00,3159.98,Poznań,ES,CARD,approved
T30002550,C116187,Kasia Wojcik,M39985,2024-11-30 15:34:00,9537.55,Gdańsk,IT,cash,approved
T30002551,C395559,Maria Nowak,M9742,2025-07-13 10:20:00,6801.84,Kraków,PL,card,APPROVED
T30002552,C21420,Jan Nowak,M8491,2025-07-29 12:51:00,5638.16,Poznań,IT,card,approved
T30002553,C190215,Ewa Nowak,M33265,2025-07-04 13:53:00,4870.78,Wrocław,IT,card,declined
T30002554,C261641,Maria Wisniewski,M44178,2023-12-18 06:58:00,3211.77,Warszawa,IT,CARD,APPROVED
T30002555,C469219,Maria Mazur,M16394,2025-07-18 03:30:00,7598.78,Gdańsk,IT,transfer,APPROVED
T30002556,C97358,Maria Kowalski,M45787,2024-04-12 06:56:00,359.24,Gdańsk,ES,blik,approved
T30002557,C177854,Maria Mazur,M15922,2023-09-24 08:25:00,5782.94,Gdańsk,PL,blik,pending
T30002558,C113500,Tomasz Mazur,M10332,2025-03-31 22:40:00,983.78,Gdańsk,ES,card,approved
T30002559,C161911,Tomasz Nowak,M28064,2024-03-28 09:45:00,8510.35,Poznań,PL,CARD,APPROVED
T30002560,C291222,Maria Kowalski,M2962,2025-08-01 20:04:00,7151.2,Poznań,FR,transfer,declined
T30002561,C417812,Tomasz Nowak,M18136,2023-12-17 20:17:00,5511.5,Wrocław,PL,blik,APPROVED
T30002562,C421378,Ewa Nowak,M15990,2023-12-05 07:34:00,4053.23,Warszawa,PL,transfer,approved
T30002563,C93790,Kasia Kowalski,M2397,2024-07-02 14:46:00,958.55,Poznań,DE,card,APPROVED
T30002564,C457754,Adam Kowalski,M17935,2024-10-02 11:28:00,9218.16,Wrocław,IT,transfer,declined
T30002565,C48116,Maria Wisniewski,M48410,2024-04-20 19:46:00,2961.95,Wrocław,FR,blik,pending
T30002566,C153492,Jan Kaczmarek,M12040,2023-02-25 20:52:00,1517.96,Wrocław,FR,cash,declined
T30002567,C157647,Piotr Kaczmarek,M5216,2024-03-04 01:35:00,3017.78,Wrocław,IT,card,pending
T30002568,C112489,Anna Wisniewski,M43832,2024-01-07 18:10:00,596.27,Poznań,IT,cash,pending
T30002569,C193009,Jan Mazur,M1877,2025-08-25 08:22:00,9175.08,Poznań,ES,cash,APPROVED
T30002570,C78876,Ewa Nowak,M5009,2024-01-08 15:00:00,1807.96,Poznań,ES,CARD,APPROVED
T30002571,C173222,Anna Nowak,M754,2023-09-23 00:54:00,9449.75,Gdańsk,IT,card,approved
T30002572,C195043,Kasia Wisniewski,M13691,2024-08-31 11:12:00,2577.87,Poznań,FR,cash,approved
T30002573,C450186,Ewa Kowalski,M33438,2023-09-05 13:34:00,539.32,Poznań,DE,transfer,approved
T30002574,C438436,Tomasz Kowalski,M37328,2023-03-08 15:12:00,9800.39,Wrocław,FR,transfer,pending
T30002575,C108485,Kasia Wisniewski,M15424,2023-01-14 14:09:00,6112.15,Warszawa,ES,blik,APPROVED
T30002576,C321638,Piotr Wisniewski,M23730,2024-04-07 18:47:00,6798.76,Poznań,DE,blik,declined
T30002577,C36429,Jan Mazur,M27818,2025-10-30 18:15:00,274.74,Wrocław,FR,cash,APPROVED
T30002578,C473594,Tomasz Wojcik,M6820,2024-05-31 14:01:00,1978.75,Warszawa,PL,cash,approved
T30002579,C328912,Ewa Wojcik,M23139,2024-05-12 08:40:00,1549.84,Wrocław,ES,card,pending
T30002580,C458794,Ewa Nowak,M26977,2025-02-13 13:44:00,3978.86,Gdańsk,FR,transfer,pending
T30002581,C365598,Ewa Kowalski,M5228,2024-08-22 00:12:00,1080.97,Poznań,FR,CARD,declined
T30002582,C257867,Tomasz Wojcik,M7300,2023-03-05 13:17:00,1892.11,Gdańsk,ES,CARD,pending
T30002583,C13670,Piotr Wojcik,M13913,2025-05-12 01:16:00,2440.04,Wrocław,IT,blik,declined
T30002584,C340212,Ewa Kowalski,M37718,2024-07-23 07:37:00,83.74,Kraków,FR,blik,pending
T30002585,C67580,Piotr Wojcik,M30162,2024-03-11 21:47:00,9413.82,Wrocław,FR,transfer,pending
T30002586,C1883,Anna Wojcik,M30827,2024-01-05 08:54:00,3045.93,Poznań,ES,transfer,declined
T30002587,C269498,Maria Nowak,M9846,2025-07-14 00:41:00,969.72,Poznań,IT,transfer,APPROVED
T30002588,C46426,Kasia Kowalski,M2258,2024-03-03 08:44:00,4492.97,Warszawa,IT,transfer,approved
T30002589,C98144,Jan Wisniewski,M30745,2023-01-15 15:01:00,151.8,Wrocław,IT,CARD,pending
T30002590,C476428,Piotr Kaczmarek,M6133,2024-05-26 21:31:00,3488.89,Gdańsk,ES,transfer,declined
T30002591,C260052,Adam Nowak,M30783,2024-06-24 20:24:00,8200.02,Poznań,DE,cash,APPROVED
T30002592,C404961,Anna Wisniewski,M46815,2023-07-30 17:49:00,4846.97,Kraków,ES,cash,declined
T30002593,C63814,Kasia Mazur,M15076,2025-05-13 12:38:00,7641.1,Kraków,IT,cash,APPROVED
T30002594,C256962,Adam Kowalski,M46593,2023-02-22 08:39:00,9048.0,Wrocław,DE,blik,approved
T30002595,C197739,Adam Mazur,M37326,2025-01-16 05:11:00,5087.45,Warszawa,FR,blik,APPROVED
T30002596,C423176,Piotr Kaczmarek,M23284,2025-05-09 20:03:00,4316.84,Poznań,IT,card,approved
T30002597,C299649,Jan Mazur,M35963,2024-04-05 12:57:00,2585.73,Poznań,DE,cash,pending
T30002598,C76860,Kasia Wisniewski,M14124,2024-02-01 02:41:00,1490.48,Kraków,IT,cash,declined
T30002599,C251774,Adam Wisniewski,M24083,2024-02-27 16:42:00,8444.76,Kraków,FR,cash,declined
T30002600,C388807,Ewa Nowak,M474,2023-11-26 03:56:00,1285.98,Wrocław,FR,CARD,pending
T30002601,C272700,Anna Wojcik,M25829,2025-06-02 21:43:00,2395.15,Wrocław,IT,transfer,APPROVED
T30002602,C42070,Jan Kaczmarek,M41129,2023-12-15 01:19:00,6671.66,Kraków,ES,transfer,declined
T30002603,C187664,Jan Kaczmarek,M43,2025-02-21 01:08:00,797.54,Wrocław,FR,transfer,APPROVED
T30002604,C87424,Adam Kaczmarek,M5723,2025-10-11 10:12:00,6464.92,Gdańsk,DE,blik,pending
T30002605,C496980,Tomasz Kaczmarek,M46009,2024-06-02 20:14:00,9198.07,Wrocław,FR,cash,APPROVED
T30002606,C76963,Adam Mazur,M30227,2024-01-01 01:01:00,8846.19,Warszawa,FR,card,pending
T30002607,C491335,Maria Nowak,M17621,2025-05-27 00:01:00,6869.31,Gdańsk,IT,CARD,approved
T30002608,C224018,Ewa Wojcik,M37219,2024-09-28 09:42:00,6301.81,Gdańsk,ES,CARD,pending
T30002609,C3797,Tomasz Wisniewski,M25099,2023-06-02 03:52:00,5730.65,Wrocław,FR,transfer,approved
T30002610,C124396,Jan Nowak,M4271,2024-08-06 23:47:00,9670.21,Warszawa,DE,blik,approved
T30002611,C95582,Anna Mazur,M30727,2025-04-17 15:06:00,891.31,Poznań,FR,CARD,APPROVED
T30002612,C75567,Jan Wisniewski,M47737,2023-11-10 02:28:00,4763.52,Poznań,ES,cash,approved
T30002613,C25086,Piotr Kowalski,M13770,2023-11-07 17:37:00,2075.49,Wrocław,IT,cash,pending
T30002614,C144034,Ewa Mazur,M45940,2023-01-04 16:50:00,9398.99,Warszawa,IT,card,APPROVED
T30002615,C369628,Kasia Nowak,M15367,2023-11-06 19:35:00,5908.96,Gdańsk,ES,transfer,approved
T30002616,C100042,Jan Wojcik,M11905,2025-02-27 11:01:00,1336.86,Wrocław,FR,blik,approved
T30002617,C343367,Ewa Kaczmarek,M28549,2024-04-02 13:01:00,9708.58,Poznań,ES,transfer,declined
T30002618,C292621,Jan Mazur,M10215,2025-02-27 15:07:00,1380.55,Gdańsk,FR,transfer,declined
T30002619,C31688,Adam Mazur,M3296,2025-01-22 15:21:00,5349.94,Warszawa,DE,CARD,declined
T30002620,C141689,Piotr Mazur,M12138,2023-04-05 23:11:00,2799.6,Poznań,DE,blik,pending
T30002621,C360913,Adam Nowak,M47518,2025-03-12 04:52:00,6287.16,Poznań,FR,cash,declined
T30002622,C362755,Ewa Kaczmarek,M34201,2023-03-02 09:03:00,4745.23,Gdańsk,FR,CARD,declined
T30002623,C198683,Ewa Mazur,M17363,2024-10-07 15:32:00,3942.58,Warszawa,FR,cash,APPROVED
T30002624,C204001,Adam Mazur,M5914,2024-03-16 09:47:00,6795.47,Gdańsk,ES,blik,pending
T30002625,C4833,Tomasz Mazur,M34663,2023-11-24 22:48:00,2219.32,Kraków,DE,CARD,APPROVED
T30002626,C373850,Kasia Wojcik,M41872,2023-09-25 00:14:00,6415.63,Wrocław,IT,transfer,declined
T30002627,C64337,Ewa Wojcik,M46174,2024-07-18 19:00:00,992.09,Gdańsk,FR,transfer,approved
T30002628,C168865,Adam Kowalski,M43245,2023-07-21 02:27:00,8587.52,Wrocław,DE,blik,approved
T30002629,C87186,Ewa Mazur,M38175,2025-06-07 22:49:00,6568.18,Poznań,IT,card,approved
T30002630,C425994,Jan Wisniewski,M3865,2024-01-15 13:44:00,9194.21,Poznań,PL,transfer,declined
T30002631,C293481,Kasia Mazur,M25504,2023-11-20 13:03:00,5176.35,Kraków,DE,blik,declined
T30002632,C238538,Kasia Wisniewski,M45115,2025-04-17 22:04:00,8136.56,Kraków,ES,transfer,APPROVED
T30002633,C421517,Anna Nowak,M29116,2023-02-10 11:16:00,7718.51,Wrocław,ES,card,declined
T30002634,C94519,Anna Wisniewski,M1601,2024-05-17 22:39:00,1690.85,Wrocław,IT,CARD,APPROVED
T30002635,C58794,Maria Mazur,M23234,2023-04-03 03:47:00,6229.28,Poznań,PL,blik,declined
T30002636,C57493,Maria Nowak,M25497,2024-12-08 02:00:00,7006.48,Warszawa,DE,cash,APPROVED
T30002637,C394039,Adam Wisniewski,M7896,2024-01-23 05:24:00,6133.71,Warszawa,IT,CARD,declined
T30002638,C173227,Tomasz Mazur,M19209,2025-03-03 09:22:00,4332.0,Wrocław,IT,CARD,APPROVED
T30002639,C399490,Adam Kowalski,M15256,2023-10-22 10:07:00,3657.4,Kraków,FR,card,APPROVED
T30002640,C283395,Tomasz Mazur,M26044,2025-03-15 20:11:00,6702.61,Warszawa,FR,transfer,APPROVED
T30002641,C25265,Anna Wojcik,M40565,2025-02-27 15:24:00,9714.12,Warszawa,PL,transfer,approved
T30002642,C167345,Piotr Wojcik,M49731,2023-10-28 10:45:00,659.11,Kraków,IT,cash,pending
T30002643,C38053,Anna Kowalski,M39551,2023-06-16 07:40:00,2548.39,Gdańsk,ES,CARD,pending
T30002644,C115079,Tomasz Mazur,M14096,2024-07-30 13:48:00,9717.13,Gdańsk,DE,CARD,approved
T30002645,C65486,Kasia Kaczmarek,M24323,2023-03-17 03:29:00,1573.91,Kraków,ES,card,pending
T30002646,C286360,Tomasz Kaczmarek,M21985,2023-10-25 17:12:00,809.85,Poznań,FR,transfer,APPROVED
T30002647,C334515,Jan Wojcik,M42581,2023-02-08 19:19:00,1057.38,Kraków,IT,cash,approved
T30002648,C304717,Piotr Mazur,M1750,2023-02-04 18:05:00,6522.98,Wrocław,FR,transfer,APPROVED
T30002649,C39790,Kasia Wisniewski,M38075,2024-04-13 07:49:00,5939.76,Poznań,IT,card,APPROVED
T30002650,C497565,Adam Kaczmarek,M25258,2024-03-11 17:10:00,2664.72,Warszawa,IT,transfer,APPROVED
T30002651,C462018,Jan Wisniewski,M753,2023-01-11 03:47:00,5795.28,Poznań,FR,transfer,pending
T30002652,C16669,Kasia Wojcik,M8703,2023-07-31 11:45:00,7703.46,Poznań,PL,cash,approved
T30002653,C212250,Tomasz Mazur,M2985,2024-02-02 21:05:00,2371.48,Warszawa,PL,blik,pending
T30002654,C289402,Maria Wojcik,M48504,2024-09-20 01:07:00,2027.98,Poznań,PL,cash,declined
T30002655,C268812,Anna Kaczmarek,M28088,2024-03-07 06:54:00,3764.88,Warszawa,PL,blik,pending
T30002656,C235185,Jan Nowak,M25673,2024-05-09 20:28:00,8547.07,Kraków,FR,CARD,pending
T30002657,C49495,Adam Nowak,M14680,2024-04-30 01:40:00,2431.46,Warszawa,DE,CARD,declined
T30002658,C405070,Tomasz Mazur,M33645,2025-02-12 07:45:00,2494.55,Gdańsk,FR,transfer,declined
T30002659,C396689,Anna Nowak,M20360,2024-04-28 07:41:00,8501.42,Kraków,FR,transfer,declined
T30002660,C173757,Ewa Nowak,M21924,2023-01-22 06:34:00,9504.37,Kraków,DE,cash,approved
T30002661,C153951,Adam Kowalski,M42958,2023-06-30 14:51:00,9711.15,Gdańsk,FR,CARD,APPROVED
T30002662,C146367,Tomasz Nowak,M49376,2024-01-05 10:57:00,5541.79,Wrocław,PL,blik,APPROVED
T30002663,C268189,Adam Kaczmarek,M14242,2023-12-04 03:55:00,5268.27,Kraków,DE,card,approved
T30002664,C355591,Tomasz Wojcik,M9240,2023-09-17 04:35:00,5069.98,Warszawa,DE,cash,pending
T30002665,C438313,Jan Kowalski,M19001,2025-10-07 22:36:00,1090.64,Wrocław,PL,CARD,pending
T30002666,C181656,Piotr Kowalski,M33182,2024-03-17 05:56:00,9596.26,Kraków,ES,card,APPROVED
T30002667,C214898,Anna Kaczmarek,M32737,2025-03-02 08:28:00,6265.66,Gdańsk,IT,cash,APPROVED
T30002668,C273609,Adam Wojcik,M37914,2025-10-09 08:45:00,8103.2,Warszawa,IT,cash,declined
T30002669,C258443,Adam Mazur,M38443,2023-09-13 04:58:00,4005.31,Wrocław,DE,transfer,APPROVED
T30002670,C449206,Tomasz Nowak,M11365,2025-09-22 21:15:00,7160.24,Kraków,IT,transfer,APPROVED
T30002671,C205907,Piotr Nowak,M19393,2025-04-23 00:32:00,3449.92,Kraków,ES,cash,APPROVED
T30002672,C381127,Tomasz Kowalski,M34002,2025-01-06 23:44:00,1180.58,Wrocław,PL,transfer,pending
T30002673,C340280,Piotr Kaczmarek,M35804,2023-07-08 11:40:00,7812.13,Kraków,PL,blik,pending
T30002674,C447441,Tomasz Kowalski,M12795,2024-04-23 23:09:00,3817.77,Poznań,FR,cash,approved
T30002675,C145870,Tomasz Kowalski,M18098,2023-09-13 23:10:00,1641.96,Kraków,IT,blik,declined
T30002676,C220226,Piotr Kowalski,M38252,2025-10-14 10:06:00,9933.14,Gdańsk,FR,CARD,pending
T30002677,C179750,Maria Wojcik,M17652,2023-01-26 20:37:00,3735.12,Gdańsk,IT,blik,approved
T30002678,C15425,Maria Kowalski,M14359,2025-10-25 15:17:00,8311.11,Warszawa,IT,cash,APPROVED
T30002679,C213692,Kasia Kaczmarek,M38240,2023-12-25 06:08:00,4375.03,Gdańsk,IT,cash,APPROVED
T30002680,C316565,Kasia Nowak,M44499,2024-06-22 15:03:00,1770.59,Gdańsk,DE,CARD,approved
T30002681,C260500,Kasia Wisniewski,M42029,2023-06-02 04:29:00,2316.29,Warszawa,IT,blik,APPROVED
T30002682,C61400,Piotr Wojcik,M37042,2025-08-04 19:57:00,8408.99,Gdańsk,FR,cash,pending
T30002683,C128154,Anna Mazur,M32640,2025-01-23 14:44:00,881.54,Wrocław,DE,CARD,pending
T30002684,C305676,Tomasz Kaczmarek,M29845,2024-05-08 13:14:00,831.46,Poznań,PL,card,pending
T30002685,C28292,Maria Kowalski,M45080,2025-04-15 16:09:00,8947.28,Wrocław,PL,card,approved
T30002686,C293880,Jan Wojcik,M29727,2024-12-10 15:04:00,6679.59,Poznań,DE,transfer,declined
T30002687,C67958,Anna Kowalski,M46776,2023-08-08 03:25:00,2766.17,Warszawa,IT,blik,declined
T30002688,C13599,Ewa Mazur,M25981,2025-01-12 02:54:00,136.85,Poznań,ES,transfer,APPROVED
T30002689,C347158,Jan Kaczmarek,M13915,2024-03-25 01:05:00,1366.56,Gdańsk,FR,CARD,declined
T30002690,C41199,Anna Kowalski,M34988,2024-11-10 08:29:00,4325.21,Gdańsk,FR,card,APPROVED
T30002691,C275801,Tomasz Nowak,M6580,2023-06-16 19:05:00,5761.82,Warszawa,FR,cash,approved
T30002692,C118727,Jan Wojcik,M27440,2025-05-30 14:08:00,7015.72,Warszawa,IT,CARD,APPROVED
T30002693,C209054,Anna Nowak,M33022,2023-01-13 22:00:00,6373.14,Warszawa,ES,cash,approved
T30002694,C420494,Anna Wisniewski,M6941,2025-11-03 03:51:00,6253.1,Warszawa,ES,blik,pending
T30002695,C244499,Tomasz Wojcik,M36431,2024-06-05 13:05:00,2754.54,Warszawa,IT,cash,declined
T30002696,C126274,Kasia Kaczmarek,M13827,2023-11-27 05:48:00,1034.95,Poznań,ES,cash,APPROVED
T30002697,C452661,Adam Nowak,M18755,2025-07-18 11:57:00,2701.22,Wrocław,DE,transfer,declined
T30002698,C245081,Kasia Kaczmarek,M31289,2024-07-12 18:38:00,5496.6,Wrocław,PL,transfer,APPROVED
T30002699,C231513,Ewa Nowak,M4083,2023-05-31 14:05:00,4488.81,Wrocław,IT,transfer,pending
T30002700,C141218,Piotr Kaczmarek,M43220,2025-06-06 15:48:00,683.85,Wrocław,FR,transfer,pending
T30002701,C429564,Kasia Kaczmarek,M36376,2024-07-23 13:00:00,4192.28,Wrocław,DE,blik,approved
T30002702,C48957,Tomasz Wisniewski,M23967,2023-03-18 18:46:00,9253.6,Gdańsk,DE,card,pending
T30002703,C20231,Adam Mazur,M45252,2023-08-16 13:49:00,6688.1,Warszawa,DE,transfer,approved
T30002704,C105978,Ewa Wojcik,M36377,2024-11-15 05:38:00,7287.43,Kraków,DE,card,pending
T30002705,C171689,Anna Nowak,M38926,2024-09-27 09:39:00,7460.58,Wrocław,FR,cash,approved
T30002706,C63080,Tomasz Kaczmarek,M36680,2024-07-20 00:42:00,1285.13,Warszawa,FR,card,approved
T30002707,C241346,Ewa Nowak,M18554,2024-12-09 00:30:00,9870.91,Kraków,IT,CARD,declined
T30002708,C377660,Ewa Mazur,M7512,2024-07-01 16:53:00,2476.04,Poznań,DE,CARD,APPROVED
T30002709,C423054,Kasia Wisniewski,M27743,2023-02-18 05:47:00,763.77,Poznań,DE,transfer,declined
T30002710,C131795,Jan Wisniewski,M41994,2025-03-20 04:57:00,4323.26,Poznań,ES,transfer,APPROVED
T30002711,C222791,Adam Kaczmarek,M36819,2023-01-29 13:59:00,3638.12,Wrocław,PL,blik,APPROVED
T30002712,C200903,Maria Wojcik,M22477,2023-10-05 04:03:00,2734.58,Gdańsk,ES,CARD,approved
T30002713,C101779,Tomasz Mazur,M3822,2025-05-02 04:35:00,5297.81,Kraków,PL,transfer,APPROVED
T30002714,C161898,Anna Mazur,M47565,2023-07-02 16:01:00,8862.32,Gdańsk,IT,CARD,declined
T30002715,C112030,Piotr Nowak,M6244,2024-04-18 04:44:00,8276.89,Kraków,FR,cash,declined
T30002716,C118619,Anna Mazur,M4690,2023-07-19 21:57:00,5314.29,Warszawa,IT,blik,approved
T30002717,C7015,Ewa Mazur,M24297,2025-03-25 20:59:00,638.56,Warszawa,PL,transfer,pending
T30002718,C2083,Maria Kowalski,M45498,2023-05-08 03:46:00,5151.0,Warszawa,FR,blik,APPROVED
T30002719,C67874,Jan Mazur,M7326,2024-04-06 13:25:00,1869.07,Poznań,PL,card,pending
T30002720,C253368,Tomasz Nowak,M6861,2023-04-26 05:40:00,5124.13,Kraków,PL,CARD,approved
T30002721,C122452,Tomasz Mazur,M49248,2023-09-10 14:46:00,8334.21,Kraków,IT,CARD,declined
T30002722,C250193,Tomasz Nowak,M33526,2023-06-11 07:26:00,6446.6,Gdańsk,ES,cash,APPROVED
T30002723,C78603,Tomasz Wojcik,M37450,2023-04-08 13:48:00,6685.48,Wrocław,IT,cash,declined
T30002724,C397920,Anna Mazur,M26949,2023-03-05 15:52:00,2326.87,Poznań,DE,card,APPROVED
T30002725,C426958,Tomasz Wojcik,M24563,2023-12-27 05:36:00,7386.83,Wrocław,ES,blik,approved
T30002726,C273609,Tomasz Nowak,M42046,2023-04-20 02:49:00,3392.05,Warszawa,PL,card,APPROVED
T30002727,C364438,Jan Kowalski,M13389,2024-12-01 02:31:00,4654.83,Poznań,IT,card,pending
T30002728,C49716,Maria Wisniewski,M35189,2025-08-06 14:12:00,1893.63,Poznań,ES,cash,APPROVED
T30002729,C140417,Jan Mazur,M43297,2024-01-31 09:08:00,1253.38,Wrocław,FR,transfer,APPROVED
T30002730,C111813,Kasia Nowak,M44756,2023-02-27 19:32:00,4186.21,Kraków,FR,cash,declined
T30002731,C434608,Maria Wisniewski,M34102,2023-03-23 21:18:00,6035.23,Wrocław,FR,blik,pending
T30002732,C63123,Jan Nowak,M9169,2023-01-24 08:45:00,8562.51,Gdańsk,IT,CARD,APPROVED
T30002733,C118337,Ewa Wojcik,M33914,2024-09-12 01:19:00,7727.14,Warszawa,DE,card,approved
T30002734,C232010,Ewa Mazur,M32958,2023-05-21 06:35:00,7559.02,Gdańsk,DE,blik,APPROVED
T30002735,C78102,Tomasz Nowak,M42395,2024-09-28 23:12:00,6299.44,Gdańsk,FR,blik,pending
T30002736,C227003,Adam Wisniewski,M42916,2025-08-07 04:57:00,8792.24,Poznań,FR,transfer,pending
T30002737,C15187,Ewa Kaczmarek,M17269,2025-02-02 20:30:00,4100.04,Kraków,PL,card,declined
T30002738,C40799,Ewa Wojcik,M32064,2025-08-18 16:48:00,4926.6,Wrocław,DE,blik,APPROVED
T30002739,C184091,Tomasz Mazur,M22640,2025-06-01 00:00:00,3031.2,Wrocław,FR,blik,APPROVED
T30002740,C368751,Ewa Mazur,M107,2025-03-29 15:01:00,437.24,Poznań,DE,CARD,approved
T30002741,C323588,Piotr Wisniewski,M38513,2025-07-07 13:01:00,3146.68,Kraków,FR,card,pending
T30002742,C497611,Adam Kaczmarek,M21877,2024-08-12 14:16:00,1153.89,Wrocław,PL,blik,approved
T30002743,C449258,Kasia Nowak,M13712,2023-12-19 05:03:00,4049.57,Wrocław,DE,transfer,APPROVED
T30002744,C254123,Jan Kaczmarek,M24630,2023-11-24 22:05:00,3265.79,Warszawa,PL,cash,APPROVED
T30002745,C289253,Jan Kowalski,M47333,2023-02-01 20:25:00,2207.8,Wrocław,PL,transfer,approved
T30002746,C453503,Kasia Nowak,M1251,2025-01-07 17:18:00,6057.78,Wrocław,FR,cash,approved
T30002747,C77199,Piotr Wojcik,M5668,2023-06-23 03:27:00,3232.53,Poznań,ES,CARD,approved
T30002748,C229040,Piotr Wisniewski,M28115,2025-08-22 13:29:00,4040.1,Warszawa,PL,transfer,declined
T30002749,C21694,Anna Kowalski,M48581,2023-12-11 18:39:00,162.58,Poznań,DE,CARD,declined
T30002750,C346875,Maria Mazur,M30706,2023-05-01 14:46:00,237.13,Warszawa,FR,blik,APPROVED
T30002751,C217171,Tomasz Nowak,M35879,2024-08-06 02:24:00,2066.72,Kraków,FR,cash,APPROVED
T30002752,C202817,Ewa Nowak,M30619,2025-06-11 14:41:00,377.62,Gdańsk,FR,CARD,declined
T30002753,C337767,Jan Kowalski,M26670,2025-03-13 19:42:00,8145.37,Wrocław,IT,card,APPROVED
T30002754,C204696,Maria Nowak,M130,2024-09-25 14:21:00,4395.73,Poznań,IT,CARD,declined
T30002755,C459903,Adam Wisniewski,M39790,2024-04-17 11:30:00,3176.11,Warszawa,DE,CARD,APPROVED
